drug1_id,drug2_id,drug1_name,drug2_name,cell_line,bliss,gamma,source
AAKJLRGGTJKAMG-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Erlotinib,LGK974,SUIT-2,0.9396764,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Olaparib,LGK974,SUIT-2,0.22131567,,GDSC
JROFGZPOBKIAEW-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,OSI-027,LGK974,SUIT-2,-0.3085893,,GDSC
ULDXWLCXEDXJGE-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,MK-2206,LGK974,SUIT-2,-0.1726578,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,SCH772984,LGK974,SUIT-2,-3.0281608,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,-2.8854265,,GDSC
JROFGZPOBKIAEW-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,OSI-027,LGK974,SUIT-2,-2.8708467,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Lapatinib,LGK974,SUIT-2,2.5427759,,GDSC
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Trametinib,LGK974,SUIT-2,-1.7950462,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Cisplatin,LGK974,SUIT-2,-0.0677613,,GDSC
XXYGTCZJJLTAGH-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,LGK974,Dasatinib,SUIT-2,-3.5875957,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,5-Fluorouracil,LGK974,SUIT-2,-0.73686177,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,-1.7102057,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,AZD7762,LGK974,SUIT-2,0.82075405,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Oxaliplatin,LGK974,SUIT-2,-1.9669256,,GDSC
UWKQSNNFCGGAFS-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Irinotecan,LGK974,SUIT-2,-2.6472883,,GDSC
XXYGTCZJJLTAGH-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,LGK974,Dasatinib,SUIT-2,-3.6093836,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Galunisertib,Dactolisib,SUIT-2,0.41791815,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Galunisertib,Dasatinib,SUIT-2,-2.03763,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Galunisertib,Gemcitabine,SUIT-2,-0.54085547,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Oxaliplatin,Galunisertib,SUIT-2,-1.3223339,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Palbociclib,Galunisertib,SUIT-2,-0.6703851,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Galunisertib,Sorafenib,SUIT-2,-1.6774243,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Palbociclib,Galunisertib,SUIT-2,-0.67919964,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Erlotinib,Galunisertib,SUIT-2,-1.3819256,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Galunisertib,Paclitaxel,SUIT-2,-1.5639799,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Galunisertib,Sorafenib,SUIT-2,1.5143178,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Galunisertib,Irinotecan,SUIT-2,-0.26604158,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,AZD7762,Galunisertib,SUIT-2,-0.27353927,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Galunisertib,Trametinib,SUIT-2,-0.97102976,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,SUIT-2,0.09815768,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Galunisertib,Cisplatin,SUIT-2,-2.0704362,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Erlotinib,Galunisertib,SUIT-2,-2.0894213,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,5-Fluorouracil,Galunisertib,SUIT-2,-0.913205,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Galunisertib,Dactolisib,SUIT-2,-1.6616302,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,5-Fluorouracil,Galunisertib,SUIT-2,-1.7767758,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Galunisertib,Crizotinib,SUIT-2,-1.0718285,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Ruxolitinib,Galunisertib,SUIT-2,-0.14353123,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Galunisertib,OSI-027,SUIT-2,-0.9318685,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,MK-1775,Galunisertib,SUIT-2,-1.6737319,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Galunisertib,OSI-027,SUIT-2,-0.28628376,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Galunisertib,MK-2206,SUIT-2,-1.0713457,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Galunisertib,Irinotecan,SUIT-2,-2.106298,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Galunisertib,Cisplatin,SUIT-2,-1.3386844,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Galunisertib,Trametinib,SUIT-2,-1.0205617,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,AZD7762,Galunisertib,SUIT-2,-2.0231543,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Olaparib,Galunisertib,SUIT-2,-1.6553739,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,SUIT-2,0.4083856,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,SUIT-2,-1.2180207,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,MK-1775,Galunisertib,SUIT-2,-0.94675237,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,-0.30850336,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Galunisertib,Gemcitabine,SUIT-2,-0.7232434,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Olaparib,Galunisertib,SUIT-2,-1.935098,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Ruxolitinib,Galunisertib,SUIT-2,1.331561,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Oxaliplatin,Galunisertib,SUIT-2,-1.7199609,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Galunisertib,Paclitaxel,SUIT-2,-1.3701068,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Lapatinib,Galunisertib,SUIT-2,2.4213505,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Lapatinib,Galunisertib,SUIT-2,1.7105254,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Galunisertib,Dasatinib,SUIT-2,-2.125592,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Galunisertib,MK-2206,SUIT-2,-0.41273487,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,SUIT-2,-1.2320443,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Galunisertib,Linsitinib,SUIT-2,-0.27435422,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,SUIT-2,-1.2945818,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Galunisertib,Linsitinib,SUIT-2,-0.97974664,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,SUIT-2,-0.24677366,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Galunisertib,Crizotinib,SUIT-2,-2.09916,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,1.039585,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Galunisertib,Gemcitabine,SUIT-2,-1.265256,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Olaparib,Galunisertib,SUIT-2,-1.6843312,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Ruxolitinib,Galunisertib,SUIT-2,-1.4241378,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Oxaliplatin,Galunisertib,SUIT-2,-1.7241106,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Galunisertib,Paclitaxel,SUIT-2,-1.8164473,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Lapatinib,Galunisertib,SUIT-2,0.23573482,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Lapatinib,Galunisertib,SUIT-2,-0.82693577,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Galunisertib,Dasatinib,SUIT-2,-1.9787835,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Galunisertib,MK-2206,SUIT-2,-1.621882,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,SUIT-2,-1.8624363,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Galunisertib,Linsitinib,SUIT-2,-0.22494869,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,SUIT-2,-1.0419536,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Galunisertib,Linsitinib,SUIT-2,-0.60986453,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,SUIT-2,-1.3531085,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Galunisertib,Crizotinib,SUIT-2,-1.7024897,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,2.884053,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Galunisertib,Dactolisib,SUIT-2,-0.792627,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Galunisertib,Dasatinib,SUIT-2,-1.9696862,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Galunisertib,Gemcitabine,SUIT-2,-1.0488243,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Oxaliplatin,Galunisertib,SUIT-2,-1.5467016,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Palbociclib,Galunisertib,SUIT-2,-1.3138148,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Galunisertib,Sorafenib,SUIT-2,-1.6006343,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Palbociclib,Galunisertib,SUIT-2,-1.5900353,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Erlotinib,Galunisertib,SUIT-2,-1.3174965,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Galunisertib,Paclitaxel,SUIT-2,-1.8767815,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Galunisertib,Sorafenib,SUIT-2,1.5159218,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Galunisertib,Irinotecan,SUIT-2,-0.12244396,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,AZD7762,Galunisertib,SUIT-2,-0.23601617,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Galunisertib,Trametinib,SUIT-2,-0.690917,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,SUIT-2,-1.6193584,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Galunisertib,Cisplatin,SUIT-2,-1.699736,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Erlotinib,Galunisertib,SUIT-2,-1.9162834,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,5-Fluorouracil,Galunisertib,SUIT-2,-0.6784242,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Galunisertib,Dactolisib,SUIT-2,-1.9544278,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,5-Fluorouracil,Galunisertib,SUIT-2,-1.9378937,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Galunisertib,Crizotinib,SUIT-2,-1.9329804,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Ruxolitinib,Galunisertib,SUIT-2,0.2059514,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Galunisertib,OSI-027,SUIT-2,0.8569421,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,MK-1775,Galunisertib,SUIT-2,-1.857941,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Galunisertib,OSI-027,SUIT-2,-0.9496518,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Galunisertib,MK-2206,SUIT-2,-1.8687301,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Galunisertib,Irinotecan,SUIT-2,-1.936464,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Galunisertib,Cisplatin,SUIT-2,-1.4099817,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Galunisertib,Trametinib,SUIT-2,-0.8582101,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,AZD7762,Galunisertib,SUIT-2,-1.6926771,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Olaparib,Galunisertib,SUIT-2,-1.844046,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,SUIT-2,-1.4247124,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,SUIT-2,-1.7128657,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,MK-1775,Galunisertib,SUIT-2,-0.9631035,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,-1.736845,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,SUIT-2,-0.5020846,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,SUIT-2,-1.1569355,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,MK-1775,Galunisertib,SUIT-2,1.4080257,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,-1.1795229,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Galunisertib,Gemcitabine,SUIT-2,-0.6643997,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Olaparib,Galunisertib,SUIT-2,0.41523054,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Ruxolitinib,Galunisertib,SUIT-2,-1.187905,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Oxaliplatin,Galunisertib,SUIT-2,1.7049812,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Galunisertib,Paclitaxel,SUIT-2,-1.1713934,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Lapatinib,Galunisertib,SUIT-2,-0.70387083,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Lapatinib,Galunisertib,SUIT-2,-1.1837018,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Galunisertib,Dasatinib,SUIT-2,-1.2692275,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Galunisertib,MK-2206,SUIT-2,-0.8896661,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,SUIT-2,3.2279918,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Galunisertib,Linsitinib,SUIT-2,-1.0384924,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,SUIT-2,0.2586724,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Galunisertib,Linsitinib,SUIT-2,-0.22675568,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,SUIT-2,-1.0979896,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Galunisertib,Crizotinib,SUIT-2,-0.84730476,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Galunisertib,LGK974,SUIT-2,-0.9647485,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Galunisertib,Dactolisib,SUIT-2,-0.91160417,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Galunisertib,Dasatinib,SUIT-2,-1.2692275,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Galunisertib,Gemcitabine,SUIT-2,-0.93960166,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Oxaliplatin,Galunisertib,SUIT-2,1.6661897,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Palbociclib,Galunisertib,SUIT-2,-0.55902725,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Galunisertib,Sorafenib,SUIT-2,-0.8211196,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Palbociclib,Galunisertib,SUIT-2,0.33558622,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Erlotinib,Galunisertib,SUIT-2,1.9844469,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Galunisertib,Paclitaxel,SUIT-2,-1.1391106,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Galunisertib,Sorafenib,SUIT-2,0.062908135,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Galunisertib,Irinotecan,SUIT-2,0.1436715,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,AZD7762,Galunisertib,SUIT-2,-1.095699,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Galunisertib,Trametinib,SUIT-2,-0.19126599,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,SUIT-2,-0.35813078,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Galunisertib,Cisplatin,SUIT-2,2.5197215,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Erlotinib,Galunisertib,SUIT-2,0.8679646,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,5-Fluorouracil,Galunisertib,SUIT-2,-0.9004232,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Galunisertib,Dactolisib,SUIT-2,-1.2130815,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,5-Fluorouracil,Galunisertib,SUIT-2,-1.2211593,,GDSC
